% Benchmarking parameters:
% worldSize: [5, 10, 15, 20]
% holeGestTimeMin: [1, 5, 10, 30, 100]
% holeGestTImeMax: [1, 5, 10, 30, 100]
% holeLifeExpMin: [1, 5, 10, 30, 100]
% holeLifeExpMax: [1, 5, 10, 30, 100]
% holeScoreMin: [20]
% holeScoreMax: [80]
% wallSizeMin: [2]
% wallSizeMax:[4]
% initialNrHoles: [0, 1, 3, 10, 20]
% initalNrWalls: [0]
% planningTime: [1]
% ---------------------------------------------
% total benchmarks: 12500
% simulation repetitions per benchmarks: 20
% simulation length: 80000
% total number of simulation steps: 20000000000

% RESULTS: worldSize,holeGestTimeMin,holeGestTimeMax,holeLifetimeMin,holeLifetimeMax,holeScoreMin,holeScoreMax,wallSizeMin,wallSizeMax,initialNrHoles,initialNrWalls,planningTime,effBold,effAny,effCloser,winner(0=bold,1=any_hole,2=closer_hole),winner(-1,0,1,2 (-1=no winner))

5,1,1,1,100,20,80,2,4,3,0,1.0,0.5328777328900075,0.2811424302948905,0.5210816608698551,0
5,1,1,1,100,20,80,2,4,10,0,1.0,0.532883404114121,0.280859686504163,0.5214620565440795,0
5,1,1,5,5,20,80,2,4,0,0,1.0,0.21297152622356347,0.0,0.19886143270042148,0
5,1,1,5,5,20,80,2,4,1,0,1.0,0.21283433678446767,0.0,0.19892861469471676,0
5,1,1,5,5,20,80,2,4,3,0,1.0,0.21224281024922703,0.0,0.19911574998490816,0
5,1,1,5,5,20,80,2,4,10,0,1.0,0.21246393941134442,0.0,0.19918320656714122,0
5,1,1,5,10,20,80,2,4,0,0,1.0,0.2837433299918001,0.0,0.24609408931809268,0
5,1,1,5,10,20,80,2,4,1,0,1.0,0.2839353696406916,0.0,0.24601149766169733,0
5,1,1,5,10,20,80,2,4,3,0,1.0,0.28384576615008894,0.0,0.246172785595996,0
5,1,1,5,10,20,80,2,4,10,0,1.0,0.283542677972866,0.0,0.24572652974567905,0
5,1,1,5,30,20,80,2,4,0,0,1.0,0.36239640038705473,9.237609986762154E-6,0.33015203018295275,0
5,1,1,5,30,20,80,2,4,1,0,1.0,0.36209436272168033,7.690048172182292E-6,0.33039944093933693,0
5,1,1,5,30,20,80,2,4,3,0,1.0,0.36241290719828123,1.7056636987214776E-5,0.3302151515600372,0
5,1,1,5,30,20,80,2,4,10,0,1.0,0.3622090286553897,1.0379821469929572E-5,0.3301176185369204,0
5,1,1,5,100,20,80,2,4,0,0,1.0,0.5521622882220169,0.30395038605846497,0.5408457290582791,0
5,1,1,5,100,20,80,2,4,1,0,1.0,0.5521228585497588,0.3038905678709308,0.5412455888835207,0
5,1,1,5,100,20,80,2,4,3,0,1.0,0.5521220956619187,0.3043785872137787,0.5409642217485615,0
5,1,1,5,100,20,80,2,4,10,0,1.0,0.552209147663431,0.30394574137120844,0.5409780540153472,0
5,1,1,10,10,20,80,2,4,0,0,1.0,0.3202893388749696,0.0,0.27993375129575193,0
5,1,1,10,10,20,80,2,4,1,0,1.0,0.32021359675877187,0.0,0.28059638645825974,0
5,1,1,10,10,20,80,2,4,3,0,1.0,0.32009426181575873,0.0,0.28028808449329634,0
5,1,1,10,10,20,80,2,4,10,0,1.0,0.320196481911209,0.0,0.280010528085863,0
5,1,1,10,30,20,80,2,4,0,0,1.0,0.3763609277779613,3.0944673139554537E-4,0.3477877124734531,0
5,1,1,10,30,20,80,2,4,1,0,1.0,0.37633562564274636,2.974214648938629E-4,0.34773042138958726,0
5,1,1,10,30,20,80,2,4,3,0,1.0,0.3765766984003026,2.9604216381352735E-4,0.347717135921073,0
5,1,1,10,30,20,80,2,4,10,0,1.0,0.37648448755411396,3.0379564125907735E-4,0.3479475058685271,0
5,1,1,10,100,20,80,2,4,0,0,1.0,0.5713626355777696,0.33064010440113706,0.5601417178100914,0
5,1,1,10,100,20,80,2,4,1,0,1.0,0.5713485893594941,0.3309592046372419,0.5606196866997143,0
5,1,1,10,100,20,80,2,4,3,0,1.0,0.5710683786327377,0.3311296257146153,0.5600536723738011,0
5,1,1,10,100,20,80,2,4,10,0,1.0,0.5713452471875892,0.3309283409494045,0.5605385541762157,0
5,1,1,30,30,20,80,2,4,0,0,1.0,0.41980633871047857,1.545270603179921E-4,0.40278943762594777,0
5,1,1,30,30,20,80,2,4,1,0,1.0,0.41958055517908,1.644995629265835E-4,0.4030781674149848,0
5,1,1,30,30,20,80,2,4,3,0,1.0,0.41948242373302425,2.0138471040467306E-4,0.4026344432132956,0
5,1,1,30,30,20,80,2,4,10,0,1.0,0.4195469167123077,2.765007100614796E-4,0.4028869139743483,0
5,1,1,30,100,20,80,2,4,0,0,1.0,0.6302544727868534,0.42497030165933775,0.6197670857755186,0
5,1,1,30,100,20,80,2,4,1,0,1.0,0.6295659875172823,0.42512801802947625,0.6197302727448284,0
5,1,1,30,100,20,80,2,4,3,0,1.0,0.6303442744641171,0.42522876978162494,0.6202174525053591,0
5,1,1,30,100,20,80,2,4,10,0,1.0,0.6298786852188225,0.42490727461378414,0.6196377587513765,0
5,1,1,100,100,20,80,2,4,0,0,1.0,0.7497953232052693,0.62643606240594,0.7445204339796013,0
5,1,1,100,100,20,80,2,4,1,0,1.0,0.7506174212778515,0.6265700753501329,0.7442856020926906,0
5,1,1,100,100,20,80,2,4,3,0,1.0,0.7504735441127905,0.6267769008688081,0.7439272153121274,0
5,1,1,100,100,20,80,2,4,10,0,1.0,0.7502625443154691,0.6276039525011181,0.7438830523370443,0
5,1,5,1,1,20,80,2,4,0,0,1.0,0.014126912137030368,0.0,0.014378917913554293,2
5,1,5,1,1,20,80,2,4,1,0,1.0,0.014433691479587032,0.0,0.01451099665502908,2
5,1,5,1,1,20,80,2,4,3,0,1.0,0.01418666524749323,0.0,0.014193785787624449,2
5,1,5,1,1,20,80,2,4,10,0,1.0,0.01451128467058532,0.0,0.014118356663766466,0
5,1,5,1,5,20,80,2,4,0,0,1.0,0.14769020442787867,0.08576603587372035,0.14979228665639754,2
5,1,5,1,5,20,80,2,4,1,0,1.0,0.14681636288675026,0.085422672194807,0.14887296143747256,2
5,1,5,1,5,20,80,2,4,3,0,1.0,0.1476656736790753,0.08616869632630404,0.149372215868864,2
5,1,5,1,5,20,80,2,4,10,0,1.0,0.1473153181107138,0.0863709609027277,0.14895069539417255,2
5,1,5,1,10,20,80,2,4,0,0,1.0,0.392441912089827,0.1929007214011016,0.3619188769657394,0
5,1,5,1,10,20,80,2,4,1,0,1.0,0.3922905444778029,0.19167312592887426,0.36304268877978196,0
5,1,5,1,10,20,80,2,4,3,0,1.0,0.39205707233491055,0.19135136570925892,0.3615502259685777,0
5,1,5,1,10,20,80,2,4,10,0,1.0,0.39266586884978383,0.192502797523029,0.36286612677885394,0
5,1,5,1,30,20,80,2,4,0,0,1.0,0.6671234190772266,0.3637434217306078,0.6107343524595922,0
5,1,5,1,30,20,80,2,4,1,0,1.0,0.666669815266587,0.36180070680651916,0.6109037110606395,0
5,1,5,1,30,20,80,2,4,3,0,1.0,0.6670863112556857,0.3618232344521121,0.6107296775197407,0
5,1,5,1,30,20,80,2,4,10,0,1.0,0.6660789783927861,0.3610657913815262,0.610918761356192,0
5,1,5,1,100,20,80,2,4,0,0,1.0,0.8358904381679686,0.5165986356529755,0.799967999271962,0
5,1,5,1,100,20,80,2,4,1,0,1.0,0.8361438317438324,0.5177583423703391,0.7998745527961412,0
5,1,5,1,100,20,80,2,4,3,0,1.0,0.8357842181354981,0.5175451743988377,0.8004138188269675,0
5,1,5,1,100,20,80,2,4,10,0,1.0,0.835699025774684,0.5174365363369022,0.7994620452362743,0
5,1,5,5,5,20,80,2,4,0,0,1.0,0.3486729768971061,0.18560758982340694,0.3904287219692793,2
5,1,5,5,5,20,80,2,4,1,0,1.0,0.3468403631998267,0.1865809132993271,0.3907202003984505,2
5,1,5,5,5,20,80,2,4,3,0,1.0,0.34931912918782315,0.18632598473453607,0.39133652282391124,2
5,1,5,5,5,20,80,2,4,10,0,1.0,0.34907157634398356,0.18606285331104705,0.3910496795539308,2
5,1,5,5,10,20,80,2,4,0,0,1.0,0.5295363317110737,0.2589891943452136,0.51432893428719,0
5,1,5,5,10,20,80,2,4,1,0,1.0,0.5281931693146754,0.2583104017045746,0.5153967400182611,0
5,1,5,5,10,20,80,2,4,3,0,1.0,0.529111816471841,0.2587230694547101,0.5145223639915144,0
5,1,5,5,10,20,80,2,4,10,0,1.0,0.529476380584865,0.2584161474180067,0.5138329050703488,0
5,1,5,5,30,20,80,2,4,0,0,1.0,0.7252147360101129,0.39193128552551576,0.6693300203750128,0
5,1,5,5,30,20,80,2,4,1,0,1.0,0.725072927280341,0.3917007519462593,0.6693624554232617,0
5,1,5,5,30,20,80,2,4,3,0,1.0,0.7240275959351952,0.3905382758100041,0.6704457274875648,0
5,1,5,5,30,20,80,2,4,10,0,1.0,0.7254013746772047,0.39115584912738804,0.6689890742876428,0
5,1,5,5,100,20,80,2,4,0,0,1.0,0.8584864005353205,0.5276559284620866,0.8228075131097876,0
5,1,5,5,100,20,80,2,4,1,0,1.0,0.8580179385064917,0.5272671436353435,0.8232293533559485,0
5,1,5,5,100,20,80,2,4,3,0,1.0,0.8586533671529699,0.5272838260462984,0.8226743561278301,0
5,1,5,5,100,20,80,2,4,10,0,1.0,0.8583118718630859,0.5271148256015018,0.8228645442919387,0
5,1,5,10,10,20,80,2,4,0,0,1.0,0.6498299972050658,0.3152347711870439,0.5913921297356852,0
5,1,5,10,10,20,80,2,4,1,0,1.0,0.651593453470547,0.3146096209392065,0.5927604682755749,0
5,1,5,10,10,20,80,2,4,3,0,1.0,0.6507862273357524,0.31583629438534955,0.5924716822205285,0
5,1,5,10,10,20,80,2,4,10,0,1.0,0.6499141735589946,0.3157227918183497,0.5920039718835938,0
5,1,5,10,30,20,80,2,4,0,0,1.0,0.7770102685653872,0.4186552235181809,0.7119441047681425,0
5,1,5,10,30,20,80,2,4,1,0,1.0,0.7765108887678502,0.41862997038150473,0.710952966202499,0
5,1,5,10,30,20,80,2,4,3,0,1.0,0.7766371677759829,0.4179971085140147,0.7104410669216755,0
5,1,5,10,30,20,80,2,4,10,0,1.0,0.7765198285547743,0.41772803070880576,0.7101389655599526,0
5,1,5,10,100,20,80,2,4,0,0,1.0,0.8808505054665984,0.5374612322824591,0.842935382177313,0
5,1,5,10,100,20,80,2,4,1,0,1.0,0.8808828905256043,0.5363578227804687,0.8421550714395083,0
5,1,5,10,100,20,80,2,4,3,0,1.0,0.8803670369642385,0.5373182687419181,0.842172974955113,0
5,1,5,10,100,20,80,2,4,10,0,1.0,0.8798990232816282,0.5365705964034053,0.8429343622991989,0
5,1,5,30,30,20,80,2,4,0,0,1.0,0.8566696079550271,0.4760670842648116,0.7970018294699941,0
5,1,5,30,30,20,80,2,4,1,0,1.0,0.8562605636979356,0.477659963137319,0.7973045038148914,0
5,1,5,30,30,20,80,2,4,3,0,1.0,0.8562069496029918,0.4766139866689138,0.7976663480076495,0
5,1,5,30,30,20,80,2,4,10,0,1.0,0.8558732719645326,0.4761745686553514,0.7958333216203424,0
5,1,5,30,100,20,80,2,4,0,0,1.0,0.9256189262944574,0.5646658338454593,0.8933174254600663,0
5,1,5,30,100,20,80,2,4,1,0,1.0,0.9260172143151923,0.5636249309336545,0.8925627489478243,0
5,1,5,30,100,20,80,2,4,3,0,1.0,0.9259735831964073,0.5643381787162193,0.8931177982559397,0
5,1,5,30,100,20,80,2,4,10,0,1.0,0.9254617017455875,0.5655215819675761,0.8939197252971951,0
5,1,5,100,100,20,80,2,4,0,0,1.0,0.9674014597346379,0.6425970803667995,0.9481957191366082,0
5,1,5,100,100,20,80,2,4,1,0,1.0,0.967809831869116,0.6431279150988021,0.9487842223151756,0
5,1,5,100,100,20,80,2,4,3,0,1.0,0.9678823078228064,0.6429680580622728,0.9488694022807962,0
5,1,5,100,100,20,80,2,4,10,0,1.0,0.9674697013884984,0.6431045303699922,0.9483813158699663,0
5,1,10,1,1,20,80,2,4,0,0,1.0,0.008907970670583909,0.0,0.008340015241738026,0
5,1,10,1,1,20,80,2,4,1,0,1.0,0.008670093852035854,0.0,0.008686968697495145,2
5,1,10,1,1,20,80,2,4,3,0,1.0,0.009010579854855701,0.0,0.00897134747457808,0
5,1,10,1,1,20,80,2,4,10,0,1.0,0.008926283217131497,0.0,0.008994395582782989,2
5,1,10,1,5,20,80,2,4,0,0,1.0,0.17281632295035815,0.1454451021129682,0.17233308654896154,0
5,1,10,1,5,20,80,2,4,1,0,1.0,0.1730890756052049,0.1451996208699206,0.17194321037505772,0
5,1,10,1,5,20,80,2,4,3,0,1.0,0.17127017022078433,0.1440274497758383,0.171621970014876,2
5,1,10,1,5,20,80,2,4,10,0,1.0,0.17115784204605586,0.145302997891528,0.17315674963591654,2
5,1,10,1,10,20,80,2,4,0,0,1.0,0.4763115318612704,0.38262167507909267,0.45984511690779806,0
5,1,10,1,10,20,80,2,4,1,0,1.0,0.4782471747794794,0.38296638850249104,0.4593131229322773,0
5,1,10,1,10,20,80,2,4,3,0,1.0,0.4769170043132063,0.38220751037857414,0.45803551111651164,0
5,1,10,1,10,20,80,2,4,10,0,1.0,0.47732340630056297,0.38307378745175563,0.4590775644068416,0
5,1,10,1,30,20,80,2,4,0,0,1.0,0.7937692181691371,0.6694342333846864,0.7722858679731232,0
5,1,10,1,30,20,80,2,4,1,0,1.0,0.7943199498222868,0.6690750831274229,0.7728505138193729,0
5,1,10,1,30,20,80,2,4,3,0,1.0,0.7933330519906775,0.6718222993611469,0.772730394461501,0
5,1,10,1,30,20,80,2,4,10,0,1.0,0.7942474272952542,0.6711137612626794,0.7729519813800462,0
5,1,10,1,100,20,80,2,4,0,0,1.0,0.9323681301498411,0.8546136021890043,0.9226838212336798,0
5,1,10,1,100,20,80,2,4,1,0,1.0,0.9314913887194625,0.8549726442356091,0.9234559304646451,0
5,1,10,1,100,20,80,2,4,3,0,1.0,0.9315907501439474,0.8556599120030631,0.922003270212006,0
5,1,10,1,100,20,80,2,4,10,0,1.0,0.9314061736222576,0.8562075221207929,0.9226068314200029,0
5,1,10,5,5,20,80,2,4,0,0,1.0,0.4238001749524968,0.36412161272578614,0.4523270667882969,2
5,1,10,5,5,20,80,2,4,1,0,1.0,0.42271560100313,0.36399665817461324,0.4550240897848784,2
5,1,10,5,5,20,80,2,4,3,0,1.0,0.4231995791994656,0.36565689049108524,0.4528857090436554,2
5,1,10,5,5,20,80,2,4,10,0,1.0,0.4225281707563715,0.3657286134272402,0.45303356513726617,2
5,1,10,5,10,20,80,2,4,0,0,1.0,0.6929495062410822,0.5514729129497017,0.6816119256023202,0
5,1,10,5,10,20,80,2,4,1,0,1.0,0.6921776804957135,0.5525700166547373,0.6808700644708917,0
5,1,10,5,10,20,80,2,4,3,0,1.0,0.6918398411361414,0.5508329630387181,0.6801877051134944,0
5,1,10,5,10,20,80,2,4,10,0,1.0,0.692213607521686,0.5506931222702272,0.6811349436483514,0
5,1,10,5,30,20,80,2,4,0,0,1.0,0.8897624969264003,0.7420474533428145,0.867476886653203,0
5,1,10,5,30,20,80,2,4,1,0,1.0,0.8902629035642076,0.7434357687282886,0.8667053473252576,0
5,1,10,5,30,20,80,2,4,3,0,1.0,0.8911786311291643,0.7429526564826248,0.867908577466735,0
5,1,10,5,30,20,80,2,4,10,0,1.0,0.8900745255991216,0.7418506074565002,0.8672988228734925,0
5,1,10,5,100,20,80,2,4,0,0,1.0,0.9657251029135597,0.882915372270696,0.9556890911483142,0
5,1,10,5,100,20,80,2,4,1,0,1.0,0.965395706457827,0.8824825305836154,0.9556669437241825,0
5,1,10,5,100,20,80,2,4,3,0,1.0,0.9651005207672476,0.8819869538574363,0.9561254270043168,0
5,1,10,5,100,20,80,2,4,10,0,1.0,0.965240794971556,0.8824526384010806,0.9558619907612413,0
5,1,10,10,10,20,80,2,4,0,0,1.0,0.8632420909294396,0.6658744984329236,0.8179703198159366,0
5,1,10,10,10,20,80,2,4,1,0,1.0,0.8616353355492958,0.6645838057361264,0.8173900910655496,0
5,1,10,10,10,20,80,2,4,3,0,1.0,0.8611204279050655,0.6642838099664836,0.8168813142664302,0
5,1,10,10,10,20,80,2,4,10,0,1.0,0.8619658349603126,0.6635368065651491,0.8166884166407854,0
5,1,10,10,30,20,80,2,4,0,0,1.0,0.9559303060368958,0.7948574568579697,0.9223412593091155,0
5,1,10,10,30,20,80,2,4,1,0,1.0,0.9560771816387481,0.7942537020175382,0.9225962810392563,0
5,1,10,10,30,20,80,2,4,3,0,1.0,0.9553634041001755,0.7928747860054026,0.923439348031953,0
5,1,10,10,30,20,80,2,4,10,0,1.0,0.9560354471078112,0.7930509390668907,0.9230407129705791,0
5,1,10,10,100,20,80,2,4,0,0,1.0,0.987271393797727,0.905359914322114,0.9762029205493213,0
5,1,10,10,100,20,80,2,4,1,0,1.0,0.9873963738893605,0.905486742247601,0.9762371916443102,0
5,1,10,10,100,20,80,2,4,3,0,1.0,0.9875860849729744,0.9041653936743839,0.9757491255669992,0
5,1,10,10,100,20,80,2,4,10,0,1.0,0.9869544378815828,0.9040992957056433,0.9760296804268578,0
5,1,10,30,30,20,80,2,4,0,0,1.0,0.9921747303717441,0.8777008250404913,0.9767152933085693,0
5,1,10,30,30,20,80,2,4,1,0,1.0,0.9922277630723931,0.8776862532410561,0.9765176613923489,0
5,1,10,30,30,20,80,2,4,3,0,1.0,0.9922668979103164,0.8783755187197848,0.9765004879114343,0
5,1,10,30,30,20,80,2,4,10,0,1.0,0.9922757609506607,0.8765883408928428,0.975989621408553,0
5,1,10,30,100,20,80,2,4,0,0,1.0,0.9985478069661182,0.9492109658942078,0.9952804938688138,0
5,1,10,30,100,20,80,2,4,1,0,1.0,0.9986875418549734,0.9493082565027111,0.9951470170059645,0
5,1,10,30,100,20,80,2,4,3,0,1.0,0.998675386904633,0.9497750015103715,0.9950994104942701,0
5,1,10,30,100,20,80,2,4,10,0,1.0,0.9986007362051774,0.9492934593673332,0.9952478405132753,0
5,1,10,100,100,20,80,2,4,0,0,1.0,0.9998751350622396,0.9846463248709101,0.9996096870698148,0
5,1,10,100,100,20,80,2,4,1,0,1.0,0.9998793584186011,0.9845334301195937,0.9996273288578298,0
5,1,10,100,100,20,80,2,4,3,0,1.0,0.9998934865051353,0.9850856965015286,0.9996303285548386,0
5,1,10,100,100,20,80,2,4,10,0,1.0,0.9998971495537955,0.985025718457934,0.9995926069028742,0
5
